Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
25.44761,81.84961,75,6.03,2023-03-14T08:42:14.000Z,gps,25.44768,81.84931,27,13.58,7.67,289.3,gps [GPS],00:00:01,7.6,0.0,,,,false,14 / 24,1645,8551.3,1,1.2,0.8,0.9,-,-,Misc,14:12:14 GMT+05:30,14:12:14.033,27.61,17.16,59
25.44763,81.84954,75,6.08,2023-03-14T08:42:15.000Z,gps,25.44771,81.84924,27,14.19,7.09,287.9,gps [GPS],00:00:01,7.0,0.0,,,,false,14 / 24,1646,8558.4,1,1.2,0.8,0.9,-,-,Misc,14:12:15 GMT+05:30,14:12:15.043,25.52,15.86,59
25.44765,81.84948,76,6.19,2023-03-14T08:42:16.000Z,gps,25.44773,81.84918,28,15.10,6.96,285.6,gps [GPS],00:00:01,6.3,0.0,,,,false,14 / 24,1647,8564.7,1,1.2,0.8,0.9,-,-,Misc,14:12:16 GMT+05:30,14:12:16.025,25.06,15.57,59
25.44766,81.84943,76,6.35,2023-03-14T08:42:17.000Z,gps,25.44775,81.84912,28,16.48,7.05,284.9,gps [GPS],00:00:01,5.6,0.0,,,,false,15 / 24,1648,8570.3,1,1.3,0.9,0.9,-,-,Misc,14:12:17 GMT+05:30,14:12:17.043,25.38,15.77,59
25.44768,81.84937,76,6.44,2023-03-14T08:42:18.000Z,gps,25.44776,81.84908,28,16.25,6.20,280.5,gps [GPS],00:00:01,5.8,0.0,,,,false,14 / 24,1649,8576.1,1,1.2,0.8,0.9,-,-,Misc,14:12:18 GMT+05:30,14:12:18.033,22.32,13.87,59
25.44769,81.84931,77,6.43,2023-03-14T08:42:19.000Z,gps,25.44777,81.84901,29,15.15,6.07,278.6,gps [GPS],00:00:01,6.8,0.0,,,,false,15 / 24,1650,8582.9,1,1.2,0.8,0.9,-,-,Misc,14:12:19 GMT+05:30,14:12:19.045,21.85,13.58,59
25.44771,81.84924,76,6.39,2023-03-14T08:42:20.000Z,gps,25.44777,81.84897,28,14.65,5.57,278.4,gps [GPS],00:00:01,6.5,0.0,,,,false,14 / 24,1651,8589.4,1,1.2,0.8,0.9,-,-,Misc,14:12:20 GMT+05:30,14:12:20.037,20.05,12.46,59
25.44772,81.84918,76,6.32,2023-03-14T08:42:21.000Z,gps,25.44777,81.84893,29,14.18,5.37,277.1,gps [GPS],00:00:01,6.4,0.0,,,,false,14 / 24,1652,8595.9,1,1.2,0.8,0.9,-,-,Misc,14:12:21 GMT+05:30,14:12:21.039,19.33,12.01,59
25.44773,81.84912,79,6.25,2023-03-14T08:42:22.000Z,gps,25.44776,81.84887,31,13.86,4.32,279.4,gps [GPS],00:00:01,6.4,0.0,,,,false,13 / 24,1653,8602.3,1,1.2,0.8,0.9,-,-,Misc,14:12:22 GMT+05:30,14:12:22.054,15.55,9.66,59
25.44774,81.84906,78,6.20,2023-03-14T08:42:23.000Z,gps,25.44776,81.84883,30,13.90,4.16,283.1,gps [GPS],00:00:01,5.8,0.0,,,,false,13 / 23,1654,8608.0,1,1.2,0.8,0.9,-,-,Misc,14:12:23 GMT+05:30,14:12:23.051,14.98,9.31,59
25.44774,81.84901,79,6.19,2023-03-14T08:42:24.000Z,gps,25.44777,81.84879,31,14.12,3.84,289.7,gps [GPS],00:00:01,5.2,0.0,,,,false,13 / 24,1655,8613.3,1,1.2,0.8,0.9,-,-,Misc,14:12:24 GMT+05:30,14:12:24.044,13.82,8.59,59
25.44775,81.84893,78,6.17,2023-03-14T08:42:26.000Z,gps,25.44778,81.84877,30,14.05,1.96,277.4,gps [GPS],00:00:02,8.1,0.0,,,,false,14 / 24,1657,8621.4,1,1.2,0.8,0.9,-,-,Misc,14:12:26 GMT+05:30,14:12:26.037,7.06,4.38,59
25.44776,81.84886,80,6.09,2023-03-14T08:42:28.000Z,gps,25.44776,81.84874,32,13.36,0.88,283.7,gps [GPS],00:00:02,6.8,0.0,,,,false,13 / 24,1659,8628.2,1,1.3,0.8,1.0,-,-,Misc,14:12:28 GMT+05:30,14:12:28.032,3.17,1.97,59
25.44777,81.84881,82,6.02,2023-03-14T08:42:30.000Z,gps,25.44781,81.84873,34,13.17,0.21,280.0,gps [GPS],00:00:02,5.2,0.0,,,,false,14 / 24,1661,8633.4,1,1.1,0.8,0.8,-,-,Misc,14:12:30 GMT+05:30,14:12:30.056,0.76,0.47,59
25.44780,81.84877,83,5.78,2023-03-14T08:42:33.000Z,gps,25.44782,81.84872,35,12.17,0.00,0.0,gps [GPS],00:00:03,5.3,0.0,,,,false,16 / 24,1664,8638.7,1,1.1,0.7,0.8,-,-,Misc,14:12:33 GMT+05:30,14:12:33.044,0.00,0.00,59
25.44782,81.84872,80,5.52,2023-03-14T08:42:45.000Z,gps,25.44785,81.84867,32,11.68,2.68,307.3,gps [GPS],00:00:12,5.8,0.0,,,,false,17 / 24,1676,8644.5,1,1.1,0.7,0.8,-,-,Misc,14:12:45 GMT+05:30,14:12:45.063,9.65,5.99,59
25.44783,81.84866,82,5.52,2023-03-14T08:42:48.000Z,gps,25.44783,81.84859,34,11.45,1.46,269.1,gps [GPS],00:00:03,5.7,0.0,,,,false,18 / 24,1679,8650.2,1,1.0,0.7,0.7,-,-,Misc,14:12:48 GMT+05:30,14:12:48.028,5.26,3.27,59
25.44782,81.84860,83,5.45,2023-03-14T08:42:51.000Z,gps,25.44782,81.84855,35,11.10,0.34,296.0,gps [GPS],00:00:03,5.7,0.0,,,,false,18 / 24,1682,8655.9,1,1.0,0.7,0.7,-,-,Misc,14:12:51 GMT+05:30,14:12:51.038,1.22,0.76,59
25.44784,81.84855,83,5.23,2023-03-14T08:42:56.000Z,gps,25.44786,81.84853,35,10.43,0.33,279.4,gps [GPS],00:00:05,5.5,0.0,,,,false,18 / 24,1687,8661.4,1,1.0,0.7,0.7,-,-,Misc,14:12:56 GMT+05:30,14:12:56.056,1.19,0.74,59
25.44787,81.84850,81,5.17,2023-03-14T08:43:01.000Z,gps,25.44790,81.84846,33,10.29,2.69,271.3,gps [GPS],00:00:05,6.5,0.0,,,,false,18 / 24,1692,8667.8,1,1.0,0.7,0.7,-,-,Misc,14:13:01 GMT+05:30,14:13:01.052,9.68,6.02,59
25.44791,81.84843,81,5.20,2023-03-14T08:43:04.000Z,gps,25.44796,81.84835,34,10.44,3.84,297.6,gps [GPS],00:00:03,8.1,0.0,,,,false,18 / 24,1695,8675.9,1,1.0,0.7,0.7,-,-,Misc,14:13:04 GMT+05:30,14:13:04.061,13.82,8.59,59
25.44794,81.84837,82,5.22,2023-03-14T08:43:06.000Z,gps,25.44800,81.84827,34,10.53,4.23,288.5,gps [GPS],00:00:02,7.3,0.0,,,,false,18 / 24,1697,8683.2,1,1.1,0.7,0.8,-,-,Misc,14:13:06 GMT+05:30,14:13:06.035,15.23,9.46,59
25.44798,81.84829,83,5.20,2023-03-14T08:43:08.000Z,gps,25.44802,81.84817,35,10.37,4.94,281.8,gps [GPS],00:00:02,8.4,0.0,,,,false,17 / 24,1699,8691.7,1,1.1,0.7,0.8,-,-,Misc,14:13:08 GMT+05:30,14:13:08.048,17.78,11.05,59
25.44801,81.84820,82,5.23,2023-03-14T08:43:10.000Z,gps,25.44805,81.84805,34,10.59,5.62,286.9,gps [GPS],00:00:02,10.0,0.0,,,,false,17 / 24,1701,8701.7,1,1.1,0.7,0.8,-,-,Misc,14:13:10 GMT+05:30,14:13:10.059,20.23,12.57,59
25.44802,81.84815,82,5.23,2023-03-14T08:43:11.000Z,gps,25.44807,81.84801,34,10.52,5.70,290.9,gps [GPS],00:00:01,5.0,0.0,,,,false,17 / 24,1702,8706.7,1,1.1,0.7,0.8,-,-,Misc,14:13:11 GMT+05:30,14:13:11.042,20.52,12.75,59
25.44804,81.84810,81,5.23,2023-03-14T08:43:12.000Z,gps,25.44809,81.84796,33,10.50,6.00,288.3,gps [GPS],00:00:01,5.2,0.0,,,,false,17 / 24,1703,8711.9,1,1.0,0.7,0.7,-,-,Misc,14:13:12 GMT+05:30,14:13:12.051,21.60,13.42,59
25.44806,81.84805,81,5.22,2023-03-14T08:43:13.000Z,gps,25.44810,81.84789,33,10.47,6.01,286.3,gps [GPS],00:00:01,5.6,0.0,,,,false,18 / 24,1704,8717.5,1,1.0,0.7,0.7,-,-,Misc,14:13:13 GMT+05:30,14:13:13.047,21.64,13.44,59
25.44807,81.84800,80,5.26,2023-03-14T08:43:14.000Z,gps,25.44812,81.84783,32,10.81,6.42,288.0,gps [GPS],00:00:01,5.4,0.0,,,,false,18 / 24,1705,8722.9,1,1.0,0.7,0.7,-,-,Misc,14:13:14 GMT+05:30,14:13:14.057,23.11,14.36,59
25.44809,81.84795,81,5.30,2023-03-14T08:43:15.000Z,gps,25.44815,81.84777,33,10.97,6.79,291.4,gps [GPS],00:00:01,5.8,0.0,,,,false,18 / 24,1706,8728.7,1,1.0,0.7,0.7,-,-,Misc,14:13:15 GMT+05:30,14:13:15.046,24.44,15.19,59
25.44811,81.84789,81,5.33,2023-03-14T08:43:16.000Z,gps,25.44816,81.84770,33,11.00,7.06,286.6,gps [GPS],00:00:01,6.2,0.0,,,,false,17 / 24,1707,8734.9,1,1.0,0.7,0.7,-,-,Misc,14:13:16 GMT+05:30,14:13:16.037,25.42,15.79,59
25.44812,81.84782,81,5.33,2023-03-14T08:43:17.000Z,gps,25.44818,81.84762,33,10.91,7.26,285.7,gps [GPS],00:00:01,6.7,0.0,,,,false,18 / 24,1708,8741.5,1,1.0,0.7,0.7,-,-,Misc,14:13:17 GMT+05:30,14:13:17.048,26.14,16.24,59
25.44814,81.84776,81,5.31,2023-03-14T08:43:18.000Z,gps,25.44820,81.84755,33,10.66,7.72,286.1,gps [GPS],00:00:01,7.2,0.0,,,,false,18 / 24,1709,8748.7,1,1.1,0.7,0.8,-,-,Misc,14:13:18 GMT+05:30,14:13:18.065,27.79,17.27,59
25.44816,81.84769,81,5.29,2023-03-14T08:43:19.000Z,gps,25.44822,81.84748,33,10.62,7.95,285.0,gps [GPS],00:00:01,7.2,0.0,,,,false,17 / 24,1710,8755.9,1,1.0,0.7,0.7,-,-,Misc,14:13:19 GMT+05:30,14:13:19.070,28.62,17.78,59
25.44818,81.84762,81,5.32,2023-03-14T08:43:20.000Z,gps,25.44824,81.84740,33,11.03,7.88,285.1,gps [GPS],00:00:01,7.0,0.0,,,,false,18 / 24,1711,8762.9,1,1.0,0.7,0.7,-,-,Misc,14:13:20 GMT+05:30,14:13:20.036,28.37,17.63,59
25.44820,81.84755,82,5.34,2023-03-14T08:43:21.000Z,gps,25.44826,81.84731,34,11.00,8.25,285.9,gps [GPS],00:00:01,7.6,0.0,,,,false,18 / 24,1712,8770.5,1,1.0,0.7,0.7,-,-,Misc,14:13:21 GMT+05:30,14:13:21.055,29.70,18.45,59
25.44822,81.84747,82,5.34,2023-03-14T08:43:22.000Z,gps,25.44830,81.84724,34,10.86,8.26,286.4,gps [GPS],00:00:01,8.0,0.0,,,,false,18 / 24,1713,8778.4,1,1.0,0.7,0.7,-,-,Misc,14:13:22 GMT+05:30,14:13:22.053,29.74,18.48,59
25.44824,81.84739,82,5.33,2023-03-14T08:43:23.000Z,gps,25.44831,81.84714,34,10.81,7.89,286.1,gps [GPS],00:00:01,8.4,0.0,,,,false,18 / 24,1714,8786.8,1,1.0,0.7,0.7,-,-,Misc,14:13:23 GMT+05:30,14:13:23.054,28.40,17.65,59
25.44827,81.84731,85,5.35,2023-03-14T08:43:24.000Z,gps,25.44834,81.84704,37,11.03,8.96,286.8,gps [GPS],00:00:01,8.7,0.0,,,,false,18 / 24,1715,8795.5,1,1.0,0.7,0.7,-,-,Misc,14:13:24 GMT+05:30,14:13:24.046,32.26,20.04,59
25.44829,81.84723,85,5.36,2023-03-14T08:43:25.000Z,gps,25.44837,81.84695,37,11.07,8.61,289.1,gps [GPS],00:00:01,8.8,0.0,,,,false,18 / 24,1716,8804.3,1,1.1,0.7,0.8,-,-,Misc,14:13:25 GMT+05:30,14:13:25.036,31.00,19.26,58
25.44831,81.84715,84,5.42,2023-03-14T08:43:26.000Z,gps,25.44837,81.84689,36,11.46,8.05,285.3,gps [GPS],00:00:01,7.9,0.0,,,,false,17 / 24,1717,8812.2,1,1.1,0.7,0.8,-,-,Misc,14:13:26 GMT+05:30,14:13:26.057,28.98,18.01,58
25.44833,81.84707,84,5.43,2023-03-14T08:43:27.000Z,gps,25.44840,81.84680,36,11.33,8.67,287.7,gps [GPS],00:00:01,8.5,0.0,,,,false,17 / 24,1718,8820.7,1,1.1,0.7,0.8,-,-,Misc,14:13:27 GMT+05:30,14:13:27.055,31.21,19.39,58
25.44835,81.84699,84,5.46,2023-03-14T08:43:28.000Z,gps,25.44842,81.84670,36,11.53,8.79,286.7,gps [GPS],00:00:01,8.6,0.0,,,,false,17 / 24,1719,8829.3,1,1.1,0.8,0.8,-,-,Misc,14:13:28 GMT+05:30,14:13:28.044,31.64,19.66,58
25.44837,81.84690,84,5.47,2023-03-14T08:43:29.000Z,gps,25.44844,81.84662,36,11.38,9.34,287.3,gps [GPS],00:00:01,8.9,0.0,,,,false,16 / 24,1720,8838.2,1,1.1,0.8,0.8,-,-,Misc,14:13:29 GMT+05:30,14:13:29.043,33.62,20.89,58
25.44839,81.84681,84,5.45,2023-03-14T08:43:30.000Z,gps,25.44847,81.84652,36,11.20,9.58,286.8,gps [GPS],00:00:01,9.5,0.0,,,,false,16 / 24,1721,8847.7,1,1.1,0.8,0.8,-,-,Misc,14:13:30 GMT+05:30,14:13:30.047,34.49,21.43,58
25.44842,81.84671,84,5.40,2023-03-14T08:43:31.000Z,gps,25.44851,81.84642,36,10.90,9.47,287.4,gps [GPS],00:00:01,10.1,0.0,,,,false,16 / 24,1722,8857.9,1,1.1,0.7,0.8,-,-,Misc,14:13:31 GMT+05:30,14:13:31.052,34.09,21.18,58
25.44845,81.84662,83,5.37,2023-03-14T08:43:32.000Z,gps,25.44853,81.84632,35,10.90,9.63,287.0,gps [GPS],00:00:01,10.0,0.0,,,,false,17 / 24,1723,8867.9,1,1.1,0.7,0.8,-,-,Misc,14:13:32 GMT+05:30,14:13:32.047,34.67,21.54,58
25.44848,81.84653,85,5.37,2023-03-14T08:43:33.000Z,gps,25.44856,81.84623,37,10.95,10.15,287.9,gps [GPS],00:00:01,9.7,0.0,,,,false,17 / 24,1724,8877.7,1,1.1,0.7,0.8,-,-,Misc,14:13:33 GMT+05:30,14:13:33.033,36.54,22.70,58
25.44850,81.84643,86,5.36,2023-03-14T08:43:34.000Z,gps,25.44860,81.84613,38,10.98,10.98,287.2,gps [GPS],00:00:01,10.0,0.0,,,,false,17 / 24,1725,8887.7,1,1.1,0.7,0.8,-,-,Misc,14:13:34 GMT+05:30,14:13:34.030,39.53,24.56,58
25.44853,81.84634,86,5.39,2023-03-14T08:43:35.000Z,gps,25.44862,81.84604,38,11.21,10.19,285.9,gps [GPS],00:00:01,9.5,0.0,,,,false,17 / 24,1726,8897.2,1,1.1,0.7,0.8,-,-,Misc,14:13:35 GMT+05:30,14:13:35.048,36.68,22.79,58
25.44856,81.84625,86,5.40,2023-03-14T08:43:36.000Z,gps,25.44864,81.84596,38,11.19,9.43,285.3,gps [GPS],00:00:01,9.3,0.0,,,,false,17 / 24,1727,8906.5,1,1.1,0.7,0.8,-,-,Misc,14:13:36 GMT+05:30,14:13:36.096,33.95,21.09,58
25.44858,81.84616,85,5.39,2023-03-14T08:43:37.000Z,gps,25.44866,81.84588,37,11.05,9.83,287.1,gps [GPS],00:00:01,9.4,0.0,,,,false,17 / 24,1728,8915.9,1,1.1,0.7,0.8,-,-,Misc,14:13:37 GMT+05:30,14:13:37.055,35.39,21.99,58
25.44861,81.84607,84,5.39,2023-03-14T08:43:38.000Z,gps,25.44869,81.84579,36,11.02,9.77,288.7,gps [GPS],00:00:01,9.4,0.0,,,,false,17 / 24,1729,8925.3,1,1.1,0.7,0.8,-,-,Misc,14:13:38 GMT+05:30,14:13:38.056,35.17,21.85,58
25.44864,81.84598,84,5.37,2023-03-14T08:43:39.000Z,gps,25.44873,81.84569,36,10.89,9.68,289.0,gps [GPS],00:00:01,9.9,0.0,,,,false,17 / 24,1730,8935.2,1,1.0,0.7,0.7,-,-,Misc,14:13:39 GMT+05:30,14:13:39.066,34.85,21.65,58
25.44867,81.84588,84,5.34,2023-03-14T08:43:40.000Z,gps,25.44875,81.84558,36,10.79,9.63,287.5,gps [GPS],00:00:01,10.2,0.0,,,,false,18 / 24,1731,8945.5,1,1.0,0.7,0.7,-,-,Misc,14:13:40 GMT+05:30,14:13:40.047,34.67,21.54,58
25.44869,81.84579,83,5.32,2023-03-14T08:43:41.000Z,gps,25.44877,81.84551,35,10.76,10.10,287.3,gps [GPS],00:00:01,9.8,0.0,,,,false,18 / 24,1732,8955.2,1,1.0,0.7,0.7,-,-,Misc,14:13:41 GMT+05:30,14:13:41.050,36.36,22.59,58
25.44872,81.84570,82,5.31,2023-03-14T08:43:42.000Z,gps,25.44880,81.84543,34,10.71,8.49,287.5,gps [GPS],00:00:01,9.4,0.0,,,,false,18 / 24,1733,8964.6,1,1.0,0.7,0.7,-,-,Misc,14:13:42 GMT+05:30,14:13:42.068,30.56,18.99,58
25.44875,81.84562,81,5.33,2023-03-14T08:43:43.000Z,gps,25.44883,81.84534,33,10.97,8.93,289.6,gps [GPS],00:00:01,9.1,0.0,,,,false,18 / 24,1734,8973.7,1,1.0,0.7,0.7,-,-,Misc,14:13:43 GMT+05:30,14:13:43.036,32.15,19.98,58
25.44877,81.84553,83,5.35,2023-03-14T08:43:44.000Z,gps,25.44885,81.84526,35,11.07,9.02,286.4,gps [GPS],00:00:01,8.8,0.0,,,,false,18 / 24,1735,8982.5,1,1.0,0.7,0.7,-,-,Misc,14:13:44 GMT+05:30,14:13:44.041,32.47,20.18,58
25.44879,81.84546,83,5.41,2023-03-14T08:43:45.000Z,gps,25.44888,81.84519,35,11.42,8.60,285.8,gps [GPS],00:00:01,8.1,0.0,,,,false,18 / 24,1736,8990.7,1,1.1,0.7,0.8,-,-,Misc,14:13:45 GMT+05:30,14:13:45.062,30.96,19.24,58
25.44882,81.84538,83,5.42,2023-03-14T08:43:46.000Z,gps,25.44890,81.84511,35,11.23,8.73,285.0,gps [GPS],00:00:01,8.6,0.0,,,,false,17 / 24,1737,8999.2,1,1.1,0.7,0.8,-,-,Misc,14:13:46 GMT+05:30,14:13:46.059,31.43,19.53,58
25.44884,81.84529,84,5.40,2023-03-14T08:43:47.000Z,gps,25.44892,81.84502,36,11.05,8.99,286.3,gps [GPS],00:00:01,9.0,0.0,,,,false,17 / 24,1738,9008.2,1,1.0,0.7,0.7,-,-,Misc,14:13:47 GMT+05:30,14:13:47.057,32.36,20.11,58
25.44887,81.84521,83,5.40,2023-03-14T08:43:48.000Z,gps,25.44894,81.84493,35,11.10,8.90,285.8,gps [GPS],00:00:01,8.9,0.0,,,,false,18 / 24,1739,9017.1,1,1.0,0.7,0.7,-,-,Misc,14:13:48 GMT+05:30,14:13:48.044,32.04,19.91,58
25.44889,81.84513,84,5.40,2023-03-14T08:43:49.000Z,gps,25.44897,81.84487,36,11.09,7.74,286.0,gps [GPS],00:00:01,8.4,0.0,,,,false,18 / 24,1740,9025.5,1,1.0,0.7,0.7,-,-,Misc,14:13:49 GMT+05:30,14:13:49.049,27.86,17.31,58
25.44891,81.84505,85,5.39,2023-03-14T08:43:50.000Z,gps,25.44897,81.84479,37,11.08,6.92,284.9,gps [GPS],00:00:01,8.2,0.0,,,,false,18 / 24,1741,9033.8,1,1.0,0.7,0.7,-,-,Misc,14:13:50 GMT+05:30,14:13:50.048,24.91,15.48,58
25.44893,81.84498,83,5.39,2023-03-14T08:43:51.000Z,gps,25.44898,81.84475,35,11.07,5.60,280.8,gps [GPS],00:00:01,7.4,0.0,,,,false,18 / 24,1742,9041.1,1,1.0,0.7,0.7,-,-,Misc,14:13:51 GMT+05:30,14:13:51.030,20.16,12.53,58
25.44894,81.84491,83,5.40,2023-03-14T08:43:52.000Z,gps,25.44899,81.84471,35,11.15,3.86,280.0,gps [GPS],00:00:01,6.3,0.0,,,,false,18 / 24,1743,9047.5,1,1.0,0.7,0.7,-,-,Misc,14:13:52 GMT+05:30,14:13:52.028,13.90,8.63,58
25.44895,81.84486,83,5.41,2023-03-14T08:43:53.000Z,gps,25.44900,81.84467,35,11.25,4.52,280.8,gps [GPS],00:00:01,5.9,0.0,,,,false,18 / 24,1744,9053.4,1,1.0,0.7,0.7,-,-,Misc,14:13:53 GMT+05:30,14:13:53.042,16.27,10.11,58
25.44896,81.84480,83,5.42,2023-03-14T08:43:54.000Z,gps,25.44900,81.84462,35,11.27,4.24,283.7,gps [GPS],00:00:01,5.6,0.0,,,,false,17 / 24,1745,9059.0,1,1.1,0.7,0.8,-,-,Misc,14:13:54 GMT+05:30,14:13:54.045,15.26,9.48,58
25.44898,81.84475,82,5.43,2023-03-14T08:43:55.000Z,gps,25.44901,81.84457,34,11.23,4.20,280.8,gps [GPS],00:00:01,5.6,0.0,,,,false,17 / 24,1746,9064.6,1,1.1,0.7,0.8,-,-,Misc,14:13:55 GMT+05:30,14:13:55.100,15.12,9.40,58
25.44899,81.84470,82,5.43,2023-03-14T08:43:56.000Z,gps,25.44903,81.84453,34,11.26,3.84,288.6,gps [GPS],00:00:01,5.2,0.0,,,,false,17 / 24,1747,9069.8,1,1.1,0.7,0.8,-,-,Misc,14:13:56 GMT+05:30,14:13:56.058,13.82,8.59,58
25.44900,81.84465,83,5.41,2023-03-14T08:43:57.000Z,gps,25.44904,81.84448,35,11.09,4.40,286.2,gps [GPS],00:00:01,5.3,0.0,,,,false,17 / 24,1748,9075.1,1,1.1,0.8,0.8,-,-,Misc,14:13:57 GMT+05:30,14:13:57.046,15.84,9.84,58
25.44901,81.84460,83,5.41,2023-03-14T08:43:58.000Z,gps,25.44906,81.84445,35,11.12,4.74,288.0,gps [GPS],00:00:01,5.0,0.0,,,,false,16 / 24,1749,9080.1,1,1.1,0.8,0.8,-,-,Misc,14:13:58 GMT+05:30,14:13:58.030,17.06,10.60,58
25.44905,81.84451,81,5.38,2023-03-14T08:44:00.000Z,gps,25.44910,81.84437,33,10.94,5.38,292.2,gps [GPS],00:00:02,9.9,0.0,,,,false,17 / 24,1751,9090.0,1,1.1,0.7,0.8,-,-,Misc,14:14:00 GMT+05:30,14:14:00.058,19.37,12.03,58
25.44908,81.84442,81,5.44,2023-03-14T08:44:02.000Z,gps,25.44913,81.84427,33,11.48,5.73,287.8,gps [GPS],00:00:02,9.2,0.0,,,,false,17 / 24,1753,9099.3,1,1.1,0.7,0.8,-,-,Misc,14:14:02 GMT+05:30,14:14:02.047,20.63,12.82,58
25.44909,81.84437,81,5.46,2023-03-14T08:44:03.000Z,gps,25.44915,81.84420,33,11.43,6.47,285.5,gps [GPS],00:00:01,5.4,0.0,,,,false,17 / 24,1754,9104.6,1,1.1,0.7,0.8,-,-,Misc,14:14:03 GMT+05:30,14:14:03.045,23.29,14.47,58
25.44911,81.84432,82,5.47,2023-03-14T08:44:04.000Z,gps,25.44917,81.84415,34,11.49,6.60,284.1,gps [GPS],00:00:01,5.5,0.0,,,,false,17 / 24,1755,9110.1,1,1.1,0.7,0.8,-,-,Misc,14:14:04 GMT+05:30,14:14:04.045,23.76,14.76,58
25.44912,81.84427,81,5.51,2023-03-14T08:44:05.000Z,gps,25.44917,81.84409,34,11.74,6.41,283.4,gps [GPS],00:00:01,5.4,0.0,,,,false,17 / 24,1756,9115.5,1,1.1,0.8,0.8,-,-,Misc,14:14:05 GMT+05:30,14:14:05.049,23.08,14.34,58
25.44914,81.84421,81,5.49,2023-03-14T08:44:06.000Z,gps,25.44919,81.84401,33,11.33,7.41,283.3,gps [GPS],00:00:01,6.3,0.0,,,,false,16 / 24,1757,9121.8,1,1.1,0.8,0.8,-,-,Misc,14:14:06 GMT+05:30,14:14:06.035,26.68,16.58,58
25.44915,81.84415,81,5.49,2023-03-14T08:44:07.000Z,gps,25.44920,81.84393,33,11.48,7.77,284.4,gps [GPS],00:00:01,6.5,0.0,,,,false,16 / 24,1758,9128.4,1,1.1,0.7,0.8,-,-,Misc,14:14:07 GMT+05:30,14:14:07.052,27.97,17.38,58
25.44917,81.84408,80,5.48,2023-03-14T08:44:08.000Z,gps,25.44922,81.84385,32,11.38,8.28,284.1,gps [GPS],00:00:01,7.1,0.0,,,,false,17 / 24,1759,9135.4,1,1.1,0.7,0.8,-,-,Misc,14:14:08 GMT+05:30,14:14:08.049,29.81,18.52,58
25.44919,81.84400,80,5.47,2023-03-14T08:44:09.000Z,gps,25.44925,81.84376,32,11.30,8.63,284.9,gps [GPS],00:00:01,7.8,0.0,,,,false,17 / 24,1760,9143.2,1,1.1,0.7,0.8,-,-,Misc,14:14:09 GMT+05:30,14:14:09.039,31.07,19.30,58
25.44921,81.84392,80,5.44,2023-03-14T08:44:10.000Z,gps,25.44927,81.84367,33,11.13,8.45,284.5,gps [GPS],00:00:01,8.2,0.0,,,,false,17 / 24,1761,9151.5,1,1.1,0.7,0.8,-,-,Misc,14:14:10 GMT+05:30,14:14:10.049,30.42,18.90,58
25.44922,81.84384,81,5.41,2023-03-14T08:44:11.000Z,gps,25.44927,81.84359,33,11.01,8.39,282.1,gps [GPS],00:00:01,8.4,0.0,,,,false,17 / 24,1762,9159.9,1,1.1,0.7,0.8,-,-,Misc,14:14:11 GMT+05:30,14:14:11.034,30.20,18.77,58
25.44924,81.84376,81,5.39,2023-03-14T08:44:12.000Z,gps,25.44929,81.84351,33,10.99,8.54,283.0,gps [GPS],00:00:01,8.2,0.0,,,,false,17 / 24,1763,9168.1,1,1.1,0.7,0.8,-,-,Misc,14:14:12 GMT+05:30,14:14:12.057,30.74,19.10,58
25.44926,81.84368,80,5.36,2023-03-14T08:44:13.000Z,gps,25.44931,81.84343,32,10.81,8.92,282.2,gps [GPS],00:00:01,8.5,0.0,,,,false,17 / 24,1764,9176.6,1,1.1,0.8,0.8,-,-,Misc,14:14:13 GMT+05:30,14:14:13.076,32.11,19.95,58
25.44928,81.84360,80,5.38,2023-03-14T08:44:14.000Z,gps,25.44933,81.84335,32,11.14,8.77,283.2,gps [GPS],00:00:01,7.9,0.0,,,,false,16 / 24,1765,9184.5,1,1.1,0.8,0.8,-,-,Misc,14:14:14 GMT+05:30,14:14:14.054,31.57,19.62,58
25.44929,81.84353,80,5.39,2023-03-14T08:44:15.000Z,gps,25.44934,81.84327,32,11.18,8.76,279.4,gps [GPS],00:00:01,8.0,0.0,,,,false,16 / 24,1766,9192.5,1,1.1,0.8,0.8,-,-,Misc,14:14:15 GMT+05:30,14:14:15.046,31.54,19.60,58
25.44931,81.84344,79,5.40,2023-03-14T08:44:16.000Z,gps,25.44936,81.84317,31,11.17,8.88,279.9,gps [GPS],00:00:01,8.5,0.0,,,,false,16 / 24,1767,9200.9,1,1.1,0.8,0.8,-,-,Misc,14:14:16 GMT+05:30,14:14:16.042,31.97,19.86,58
25.44932,81.84335,82,5.39,2023-03-14T08:44:17.000Z,gps,25.44937,81.84306,34,10.99,8.88,280.1,gps [GPS],00:00:01,9.3,0.0,,,,false,16 / 24,1768,9210.3,1,1.1,0.8,0.8,-,-,Misc,14:14:17 GMT+05:30,14:14:17.067,31.97,19.86,58
